11,12,13,14,15,16,17,21,22,23,24,25,26,27,31,32,33,34,35,36,37,41,42,43,44,45,46,47,coluna
0.0,0.0,0.0,5.0324538636854474e-08,7.053604379105892e-16,0.0,0.0,5.889522068753129e-13,9.909701942308119e-16,0.0,2.5440527969898366e-08,2.3924786170548898e-05,0.0,3.465985720501737e-16,8.421596810694307e-11,0.30803526527529407,1.2448354228140135,5.588214761211773e-08,1.1991919705521697e-05,4.6188479564954e-13,3.8217464400222257e-13,0.631617164175867,1.999974852334229,0.7043477303184679,1.9914906700443313,0.21573551612754768,0.011013268584968846,0.0050187672261543985,1.0
0.0,0.0,0.0,1.20354178328135e-05,2.1857877627258544e-17,0.0,0.0,3.744037118304486e-14,3.136630093219477e-14,0.0,6.1303507883200976e-06,0.005547003591504214,0.0,1.080778816179119e-17,1.8775380769208445e-10,0.0507004715998858,0.2048736019173408,8.827599852165139e-06,0.0027735591580678436,1.2483089718879543e-11,1.670501334605668e-12,0.3141308786554387,1.9994637892076086,0.16124768617963484,1.9950011619722279,0.7429128955441119,0.349486732711914,0.1746563804227149,2.0
0.0,0.0,0.0,0.0068558701797497325,1.5513177530712406e-16,0.0,0.0,7.929297892013566e-11,1.5842303893696706e-10,0.0,0.0034795615817201143,0.31047495654705104,0.0,8.508216067406365e-17,4.143818114908853e-07,0.0017610944086343722,0.014483278209470797,0.004759916272832536,0.15526331340345476,4.917054615702169e-08,5.10154181173338e-09,0.6430226826331369,1.9975924831562433,0.30358219614891846,1.9962723680296994,0.9516936390665601,1.6127645019621355,0.8095729058599769,2.0
0.0,0.0,0.0,0.3350019852667638,2.7433434460311634e-17,0.0,0.0,1.9399058232735437e-08,3.879810643791061e-08,0.0,0.1693375555805727,1.6496772523668009,0.0,1.6365604019306326e-17,6.979978976727416e-05,8.409231747093548e-05,0.4088309592673881,0.2052895743816561,0.8257660368673534,2.0256290878327512e-05,9.991285457663096e-07,1.735383982699547,1.9968140299328447,0.8683645694213323,1.9986009542744132,1.0007805808433177,1.9875036974168263,0.9957614378884458,0.0
0.0,0.0,0.0,1.3941823740587513,2.7410856891646914e-18,0.0,0.0,4.750630587467633e-06,9.501261174675012e-06,0.0,0.7060212715069681,1.9776738436865204,0.0,1.658814813511355e-18,0.007097531015840675,0.0077187282927159645,1.6495844810858178,0.8322725865583559,0.9963397913791161,0.006145803371150284,3.507439270753058e-05,1.9950011893572217,1.9885516377570127,0.9983647253363187,1.9991335212268175,1.0053349281340977,1.9901615397525465,0.9963773808652183,0.0
0.0,0.0,0.0,0.8210138107362681,9.740277190978223e-17,0.0,0.0,0.007414381581596103,0.014828763163186511,0.0,0.46083478524580596,1.2325064324816273,0.0,5.835982427561195e-17,0.7038650827597668,0.7907292876579178,1.5865430904291131,1.3731671318283771,0.9983242131133553,0.767132205146667,0.026659045679784638,1.9998471344289663,1.5765081558990985,1.0859529281175238,1.9139704007434304,1.1112374193405035,1.8635469593868843,1.06080966046232,0.0
0.0,0.0,0.0,0.00942866452866424,1.5260775167615454e-20,0.0,0.0,0.1322447635436684,0.2644895270873368,0.0,0.009728372034812647,0.6118907880633465,0.0,8.782360326798046e-21,1.8626891954068512,1.984007550135578,1.0090855701568846,1.9907170749749332,0.9980003241323422,1.9775572026335633,0.29923069110136946,1.999999917651623,1.0054382864495246,1.121325152930101,1.8786748056848739,1.1238326670462504,1.8736598114430545,1.1188173829975332,0.0
0.0,0.0,0.0,1.5136488870997985e-05,1.0546400682798861e-23,0.0,0.0,0.4184427213463642,0.8368854426927284,0.0,9.089017917951672e-05,1.738978311351625,0.0,5.8925341556942085e-24,1.9782577612023104,1.9999348110417967,1.0000453926587436,1.999927415433453,0.9963750899930356,1.9926409000485454,0.8694761766744219,1.999999999956233,0.9999933723485281,1.02167432869716,1.9783256712789405,1.021715990237672,1.9782423392463817,1.0216325876858026,0.0
0.0,0.0,0.0,5.5832715663467944e-08,7.940780929601066e-13,0.0,0.0,5.098411813678174e-10,1.0006708978939165e-15,0.0,3.445424644804843e-08,1.210050780888432e-05,0.0,3.156296756863832e-13,3.836729491960399e-08,1.3783556874316554,0.8575633453269683,6.686652973500202e-08,1.2150841046257367e-05,9.861155463362893e-13,2.5502154012973894e-10,0.1939387590361072,1.9989834962598112,0.9386535880201837,1.6021540788037452,0.07008293436844128,0.05731755211147157,0.00795812387065643,0.0
