1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,Coluna
1.5442262371590662e-27,0.0,0.0,0.0,0.0,0.0,0.0,1.6718590635944024e-21,2.075645751716226e-37,2.8042239387463297e-36,2.0177781571053264e-23,8.964138526314606e-17,8.352327552829399e-12,0.0,1.0357901289786316e-16,5.541719436078532e-24,7.270797752011714e-24,3.89075306907439e-16,1.7928630576404388e-16,1.670465510836673e-11,0.0,0.0016008232580338813,3.2611145749876e-09,0.00043704737023746593,6.452122109387628e-05,1.0693594408011857e-06,1.6321213535699125e-07,5.735606951645247e-08,1
2.6337893727898527e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.2283153298497599e-13,1.485773872394773e-27,5.948056993511376e-26,2.087583115659452e-15,2.3648062286373423e-14,1.8591624820899537e-10,0.0,2.3400835509076494e-10,1.2157351242518195e-16,5.42330968639865e-17,9.66618239830821e-11,6.462790720736054e-14,3.7183419587816546e-10,0.0,0.36499669517514044,1.2107196019221435e-05,0.00041888138049649143,0.0013273036012904364,0.00018374446800529452,2.055679165361219e-06,5.6065427236844785e-05,3
5.720143571141794e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.4125520904418045e-10,6.487771177367278e-24,3.3562970132696243e-22,9.448075256977004e-14,1.3787649832321953e-15,1.3111587524822809e-12,0.0,6.666537737063295e-07,8.028277033466055e-15,1.517735417457495e-14,5.732703538630625e-09,2.1220709494221215e-13,2.6292447394498716e-12,0.0,0.9924139878509733,0.0007981929250797567,6.379908140065054e-06,0.002380588459660311,0.0006441232794047819,0.0006897117131391636,5.6432991081186673e-05,3
1.6800058294391817e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.438236207562789e-05,5.162548171588541e-16,6.81185607842773e-15,6.136286328447215e-09,1.5364847763158994e-12,3.5450944480513935e-11,0.0,0.0019729089872989737,7.217052810511028e-10,9.121640941760965e-09,8.590299434884315e-06,1.2380704015263173e-08,1.5854452400753668e-10,0.0,1.163782527936836,0.0805086859915944,5.343310660476284e-06,0.012356085794018914,0.0005503661670712972,0.09487585412305104,0.008512372529584348,3
1.2207316967869918e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.007354358136582265,7.172419002702793e-12,2.7937710425907157e-11,6.89489423487562e-08,1.6450620155649456e-11,1.954149793330227e-10,0.0,0.10726738451101962,2.7129567953348837e-08,9.7239172482698e-07,4.149213805036435e-05,1.3814802440002278e-07,5.823540612177661e-10,0.0,1.761371865967094,0.3515004138749232,1.9029570027375018e-06,0.0057511344834570155,8.180159122555256e-05,0.4206437580155347,0.4089675404857459,1
0.0015710304306095996,0.0,0.0,0.0,0.0,0.0,0.0,0.19112050439435418,1.4150384059751874e-09,4.150904903869957e-09,9.880399524330799e-08,8.221893553439284e-11,7.982213637711388e-09,0.0,0.4938349770892536,4.774046321357597e-06,9.158334338575259e-06,1.3574884825150941e-05,1.9782440965493854e-07,1.600803208210646e-08,0.0,1.204986255460962,0.19932432477445006,1.1053596922487909e-05,0.004649026557281354,5.2918007565988326e-05,0.10808922629183944,1.578666220728276,1
0.08995917737517597,0.0,0.0,0.0,0.0,0.0,0.0,1.181058171941215,4.1602479385222976e-08,9.995269688188556e-08,7.950953078109623e-08,9.887423165897502e-11,1.1275003323244405e-08,0.0,0.9176555144333787,0.0016682555299326845,7.134841549338709e-05,4.360732910795665e-06,1.5922502012964942e-07,2.2558022318352744e-08,0.0,1.0210200927678943,0.5635031996870425,0.00013571266787867206,0.04746642289427575,6.803327610200106e-05,0.008975968077244096,1.790948533133659,1
0.36329889094193507,0.0,0.0,0.0,0.0,0.0,0.0,1.1177500018163382,4.800760003620615e-07,9.522977368851743e-07,1.6081890822813307e-08,2.138200383427958e-11,1.975067895260829e-09,0.0,1.689037740052086,0.06972499135570481,0.0032054427992035113,3.928807765558808e-05,3.2207138264958175e-08,3.950748886251646e-09,0.0,1.3642025081924107,0.4864883215742287,0.012152135750216021,0.18568150901859937,2.8600606104028343e-05,0.13393732499782285,0.5819078770241174,1
0.06204904326167305,0.0,0.0,0.0,0.0,0.0,0.0,0.9062994361927152,2.813483667868805e-07,4.4618869749044323e-07,1.2674422379405454e-10,6.223431914879508e-13,4.2884785199920366e-11,0.0,1.992254260978342,0.2900282821573373,0.04084915652624086,4.084828828925909e-05,2.5473656903805876e-10,8.577084804211761e-11,0.0,1.9316652111875006,0.8839781947095242,0.18056052755966667,0.08731657286148833,1.4860902526477696e-05,0.40421307462968736,0.011986534125954016,5
0.002050358251743186,0.0,0.0,0.0,0.0,0.0,0.0,0.9650712874843564,9.106389149206873e-07,1.1189087203498545e-06,1.1503916656829347e-11,1.7711519517213052e-12,9.931126781144096e-11,0.0,1.9959435410145678,0.6766422745074531,0.13595520164189293,6.299800246609595e-05,2.6708331742361574e-11,1.9862390892830154e-10,0.0,1.9935099466678983,1.532431481071693,0.6167105852713252,0.18790529695736882,4.0498158384855426e-05,0.6678167638447022,0.0001441266347629063,4
7.796592653371843e-20,0.0,0.0,0.0,0.0,0.0,0.0,1.6678601788335903e-16,9.024673913296827e-26,3.31890033331762e-25,2.675510084695859e-14,1.8197762148725355e-09,4.234756133685325e-06,0.0,1.4957773618189123e-14,3.660368262540717e-16,1.4357191720294203e-15,5.051339017120435e-10,3.6663132500393954e-09,8.469512894601794e-06,0.0,0.0030034788282886403,1.6862176856364103e-06,0.11247662291422499,0.017312945566015217,0.0016985076190412951,0.0028433567589207878,0.0001686890243246744,1
3.956190173210085e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.714667848231237e-11,5.699228945250378e-21,1.310620672328194e-19,5.97811786656258e-10,1.4161655752891986e-08,8.429974011119184e-06,0.0,1.096782112038761e-09,1.3291216477560309e-11,1.523379715754673e-11,1.2074992724883098e-06,4.007829724990201e-08,1.6861047244701474e-05,0.0,0.29453428234163537,0.0019786622723046627,0.059696422294877434,0.20523525236627577,0.02821558988600715,0.0024853933818501837,0.017958981466695972,0
7.12523346996373e-11,0.0,0.0,0.0,0.0,0.0,0.0,1.6434247500833674e-08,1.0932845515207512e-17,4.857679187024764e-16,3.611127742967188e-08,2.4109623984936645e-09,2.720110363512446e-07,0.0,1.4583596422192263e-06,2.2935798274358023e-09,1.999229739909197e-09,5.9800086930004024e-05,9.60994472789562e-08,5.547798806670645e-07,0.0,0.7992646588396208,0.06981933846296949,0.0034709126352039234,0.3648955128529556,0.07827024925511962,0.0013023107116783518,0.03435771018418344,0
1.3599979978129153e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.7603274538240863e-05,2.6687059266233095e-13,3.692081330667551e-12,1.863325518384386e-06,1.576736771048475e-09,1.3646598288635997e-08,0.0,0.0007200324099199479,3.9917411962460025e-07,8.198208380133035e-07,0.002513883720196118,3.825425473299313e-06,1.1878258930619822e-07,0.0,1.037724764553023,0.6256202929906262,0.001203822532659524,0.660282947128668,0.03442478084146738,0.03617396077289491,0.02173008473826254,3
1.0161799034359655e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.001061491013161513,5.736658509384954e-11,2.5158190965588775e-10,3.4859669398092207e-06,2.2101810666249677e-10,6.060441856756639e-10,0.0,0.019971992882658468,1.2296216403238673e-06,1.3746817695280319e-05,0.0043366149254897455,6.979230258529463e-06,7.962904351626528e-09,0.0,1.815861879054833,0.9044189264258475,3.475268619985937e-05,0.14246835621373583,0.003589408033801437,0.08132379915495788,0.07404478010063358,1
0.007970550062041198,0.0,0.0,0.0,0.0,0.0,0.0,0.09908841479945284,1.068311465968116e-07,4.156613202027241e-07,5.7721512160611425e-05,2.767491071038263e-09,1.4517667578576056e-07,0.0,0.19664812000751483,5.2634354870160856e-05,0.0014415028562414002,0.0038505758032826853,0.00011547639933051029,3.178827415384636e-07,0.0,1.4926781444803414,0.8625686280227375,0.0016607474675266348,0.18897955224119148,0.002259427194333405,0.04418636210771175,0.623033504758066,1
0.40796838769797034,0.0,0.0,0.0,0.0,0.0,0.0,0.9027509296822628,4.1915444486624085e-06,1.8950474610020874e-05,6.459765242395119e-05,1.7182462232644053e-09,1.9353918895104948e-07,0.0,1.1512880028422225,0.008592551061345068,0.01083334054845626,0.0009604600930639254,0.00012920840960359967,3.966717323624699e-07,0.0,1.0413936994618782,0.5235914469853282,0.012682010143914063,0.3076987642372236,0.0007199881906644165,0.009517348236519483,0.9148985739358624,3
0.9750545291847579,0.0,0.0,0.0,0.0,0.0,0.0,0.912506617894997,7.52518326906326e-06,2.8230357483760553e-05,1.5438787991061123e-06,2.2075009939344666e-11,2.117746938150734e-09,0.0,1.9238231435138404,0.15185855780679638,0.011007284060085484,0.0014190647398300714,3.0878615085211195e-06,4.293115258619103e-09,0.0,1.1976752023065873,0.24151441084497097,0.017136073864925605,0.5014710073060868,0.0001317937705943258,0.03281666929521336,0.12051692401509746,2
0.1866426362089468,0.0,0.0,0.0,0.0,0.0,0.0,0.6937653823777002,1.0049475365496483e-05,2.7188802159518105e-05,1.1235422718564087e-08,5.602382778526443e-13,4.037263190365594e-11,0.0,1.9654456661966841,1.0352040591655398,0.16993289669367587,0.0026988466760880726,2.2472064223714555e-08,8.083541941534622e-11,0.0,1.8169972292993148,0.9612859920031229,0.3001869452811873,0.3166722482646392,0.0007569409393860311,0.22251755331249676,0.00303087361020408,2
0.0022753020859847574,0.0,0.0,0.0,0.0,0.0,0.0,0.9087412791294807,5.504734064398345e-06,7.769454142891495e-06,3.086705966359088e-11,8.131881305999868e-14,5.8706705554258856e-12,0.0,1.945261038080882,1.7611920390537417,0.39893399321820255,0.0010502516010370275,6.19332328766889e-11,1.1741754187423274e-11,0.0,1.9446139068436834,1.3853805294036026,0.6537838994596333,0.48852370512578813,0.0007835577077936943,0.4049520572039309,9.895378917440359e-06,6
3.2703898397892164e-14,0.0,0.0,0.0,0.0,0.0,0.0,9.32801119355279e-10,1.68023105168699e-17,6.684373265684966e-17,3.209444454505426e-09,3.2585785585829373e-05,0.004622693562181448,0.0,4.751535122606563e-10,1.1816196477736638e-11,1.8877359855521643e-10,4.486328391740252e-06,7.084656038817623e-05,0.009245415307713197,0.0,0.006147588180733294,4.0226858467858775e-05,0.708456071456856,0.12115453485433067,0.13388374933543723,0.2551992105379466,0.014014830722817324,1
5.13223334221526e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.1533166014581317e-09,6.822986186346734e-16,2.74264602772046e-15,2.771027980058415e-07,1.9676116255226677e-05,0.0020212807197806607,0.0,6.862040420353166e-10,3.3323263565895345e-09,1.9097199623556337e-08,0.00014756610113934027,4.845879179655132e-05,0.004043840588498762,0.0,0.016855347142885616,0.008547080699635782,0.26316246892122885,0.8663789034398659,0.27419579264531113,0.10377177050228446,0.0813248131550102,2
3.709822302702388e-10,0.0,0.0,0.0,0.0,0.0,0.0,5.433826505781437e-09,2.973556783099458e-14,2.460812344321523e-13,2.052716051489398e-06,7.252274332363554e-07,5.231510149701587e-05,0.0,6.618588032601713e-08,2.4135162754473144e-07,3.0512320289842047e-07,0.003425167352599074,1.0714908189017733e-05,0.00010935123874848469,0.0,0.030886014659102033,0.27862461613948997,0.10987907238106974,1.663982000276595,0.664066260840354,0.030501241883126036,0.14903259932870813,3
1.008828406408707e-07,0.0,0.0,0.0,0.0,0.0,0.0,9.116908437750155e-07,4.4320116217002404e-11,2.2297938510160328e-10,5.143307566596727e-05,1.3827746193473497e-07,4.3935646396462316e-07,0.0,1.1187427172947825e-05,1.6252115309791893e-05,7.170788341067794e-06,0.04578667748329987,0.00011209605736146774,9.761107768982879e-06,0.0,0.14382813969754904,0.8985543344754165,0.01890598383273715,1.8157867034858206,0.2698515163538392,0.06327036699426662,0.02939401441617384,1
4.7247817324495515e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00023175014004340086,7.591036260714248e-08,2.6060541871152425e-07,0.0022680635528933113,4.37558064089138e-07,7.285414415754806e-07,0.0,0.0009696423245858737,0.0008297547162285685,0.0011849749777527558,0.2961256478784932,0.004552509368290332,1.689256347642877e-05,0.0,1.0238222522826708,1.2753067490881542,0.004463416256264032,0.967344966570274,0.22551705360989416,0.038440176213744855,0.007278825909516059,2
0.004495264525830154,0.0,0.0,0.0,0.0,0.0,0.0,0.0098609020607804,4.181824916450786e-06,1.9554536879401145e-05,0.010532604722065164,1.7839462547525753e-07,3.192414226733602e-06,0.0,0.016120615533092672,0.00415376238795923,0.04582574300162699,0.1490418829677429,0.021071984775303067,1.2770708455970243e-05,0.0,1.1112832436216753,1.7791399244079262,0.058114660274381245,0.7860906750139539,0.07935137697112635,0.005231918428540413,0.02917835892359174,4
0.19403559830990985,0.0,0.0,0.0,0.0,0.0,0.0,0.2428135528976658,0.00014618095286046334,0.0011294987698373922,0.010419543392219698,7.47674263885586e-08,3.5802870888352956e-06,0.0,0.4367685365200249,0.019479308676466082,0.3348132449795293,0.050995122113870014,0.020841173877512314,9.08759560176424e-06,0.0,0.7262840607587958,1.5208010048807097,0.3755096734149658,0.6011558926089322,0.018888321727028277,0.004493553975273044,0.0931529656023595,4
0.5637550913699461,0.0,0.0,0.0,0.0,0.0,0.0,0.7794021092620785,0.0016378439940412592,0.009636920139164954,0.0007540052874178746,5.603234509911261e-09,3.1995253947126605e-07,0.0,1.4871796541505644,0.31212916533971136,0.41173692496562775,0.12173344366412354,0.0015080656040685333,6.835718258680072e-07,0.0,1.009171911241482,0.7378908203127795,0.40018869375305,0.6237297782765051,0.010530718229289372,0.024239538659004963,0.03583522879175446,4
0.10496345266369499,0.0,0.0,0.0,0.0,0.0,0.0,0.7071161589077608,0.0023635265429700868,0.009826124776894488,3.85204282424363e-06,3.0712175322611947e-11,7.939806802098196e-09,0.0,1.5745857698375731,1.4584881965055556,0.5764937644622989,0.16516115380475904,7.704188140253093e-06,1.5916032210403962e-08,0.0,1.5730658073687656,1.0948180461545662,1.0811335649179183,0.6832453530226575,0.04615924547782124,0.07820103683739539,0.0008669632162753344,0
0.001334278720700538,0.0,0.0,0.0,0.0,0.0,0.0,0.6742556739700801,0.001540275488236002,0.0024131612844818227,2.1888127920325393e-09,2.3703849310820085e-13,3.5125724750606057e-10,0.0,1.6285306812480052,1.9556092354907175,0.5691411657135484,0.05173956000167076,4.379102251085981e-09,7.025274399496112e-10,0.0,1.709228384227897,1.1231649925968306,1.542702823805458,0.643827349715948,0.039855369643174404,0.11123994277625616,2.0296091620804597e-06,5
1.776044720083489e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0804915683040486e-06,3.633572398255776e-15,2.9295738182749374e-13,2.2332217529083048e-07,0.005061994826957519,0.1588106270846343,0.0,5.406423862918152e-07,2.5007302470267998e-09,5.659694141494282e-08,0.0005030459453482846,0.009789690741926512,0.31762474714265876,0.0,0.19141904164708218,0.00023301301824021152,0.23914952724987365,0.051303790657539296,0.7332965212219115,1.4344834101205666,0.3838751267550618,5
7.957697922745483e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.337599248181119e-07,3.081015417292136e-14,3.1538114386982913e-13,4.5664395873767075e-06,0.0023412356176338222,0.07058988018235555,0.0,1.6784332671833015e-07,8.408135578985268e-08,1.4950999870943283e-06,0.0037890554854374168,0.004861637477006134,0.14129624586898842,0.0,0.21896640387680918,0.009947365870546395,0.25145568810292024,0.569264351351487,0.9865255441085946,0.8473512575500677,0.46847836189308634,6
1.1759877066384017e-10,0.0,0.0,0.0,0.0,0.0,0.0,8.159284367335576e-09,4.3447405982243846e-13,2.3481519921217604e-12,1.969554380198787e-05,4.6756305067205754e-05,0.0013996781759541338,0.0,4.998945709261861e-09,4.3002204157125436e-06,3.4263230172064575e-05,0.05389614010457159,0.000891601933283178,0.0035207074090354987,0.0,0.034932241324865075,0.20114226852664555,0.37091977797137693,1.2562661216979412,1.5836643017154224,0.17009912799029325,0.11023192237128426,4
3.9998070194199126e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.4144011966934302e-07,3.490430854058516e-10,1.7363797082840658e-09,0.0017102827893720114,2.3863150159948722e-06,1.1235475930031975e-05,0.0,2.301466342828983e-07,0.0006326489593176137,0.0008485066584656684,0.3802773865722733,0.005639242037197662,0.0022255878939001026,0.0,0.12376342616643565,0.9135437342500388,0.10542315396167383,1.6384694219057978,1.3106162088400197,0.3543431807558514,0.016914179314972147,3
1.6243895247833446e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.8052499403281277e-05,2.4774460271273363e-07,1.5624606036640243e-06,0.07660647158909853,3.234346439654214e-06,3.435573322022903e-06,0.0,5.998307923945657e-05,0.030393693967389876,0.00860227670400546,1.376244307368534,0.15488673354127613,0.0016686844573822316,0.0,0.7280236331191466,1.687611023628203,0.08304642243400619,1.2147174743368836,1.0206630590107306,0.13826562323877814,0.0017831745094579708,3
0.0006111106784808558,0.0,0.0,0.0,0.0,0.0,0.0,0.0008061750625882598,8.222534623604544e-06,0.00011519928957011129,0.3396473073477561,5.108845159679176e-07,1.2473238309646248e-06,0.0,0.005029940041403369,0.1339506560424592,0.1660157374437129,1.1638959511644622,0.6795884071221786,0.0002940641502161957,0.0,0.835862647241443,1.9693115717367227,0.44877150389893705,0.869390972063787,0.599507612055325,0.0075969405615989105,0.000871390182495464,3
0.007095491032897278,0.0,0.0,0.0,0.0,0.0,0.0,0.024938032577345712,0.0001261055707311065,0.004779255286429884,0.14246707849435697,1.4871560905627387e-08,2.1362138651453808e-07,0.0,0.12481859752241056,0.07041710803373548,0.8384757983306463,0.4322421749286904,0.2849486679454036,1.4864533146511318e-05,0.0,0.389070563256049,1.9826806161510417,0.9141019233838159,0.5867145303938481,0.1559027630635442,0.0002656372658403985,0.001116917909841984,4
0.020499412790429737,0.0,0.0,0.0,0.0,0.0,0.0,0.40297917190610005,0.004534218043750627,0.11358687825371472,0.008666234366651395,5.692211851199917e-10,2.4878924167399756e-07,0.0,0.6082173194816928,0.260335321177155,1.5820284951672088,0.5785765927557384,0.01733270882444921,7.353709860923045e-07,0.0,0.7345459515613787,1.9274416835610957,1.1243065379889443,1.3706271818514493,0.025264345488839386,0.0014849600156026951,0.0005708064137871638,4
0.004184445862480061,0.0,0.0,0.0,0.0,0.0,0.0,0.761675563844438,0.043939677297950584,0.2982788625214039,4.9266551851055635e-05,3.330909575168763e-12,1.240042465347045e-07,0.0,0.65370122151745,0.9715788322812385,1.6184115226789173,0.558461499650641,9.85334479000896e-05,2.4828242204434476e-07,0.0,1.1796202081708573,1.7239680554766668,1.5164068366794492,1.482963416981657,0.13484058362952708,0.004344326864619857,1.9475791619219848e-05,2
0.00018971040607676474,0.0,0.0,0.0,0.0,0.0,0.0,0.4036905206672552,0.11431159850791395,0.1928676955120227,1.223400991908479e-07,3.069660437044394e-13,9.913792379146413e-08,0.0,0.6882594477341376,1.7604752881463046,1.0945437301185759,0.440833822729552,2.447392975018086e-07,1.9827642615123528e-07,0.0,1.5291306589104467,1.2958251455952496,1.8585674593884671,1.257999561897558,0.3386031395766244,0.008104893230354298,7.201876142118526e-07,0
1.0345522233226358e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.4316630047363079e-05,1.3609599871054226e-15,1.78953726049234e-12,1.1375075374915208e-07,0.1356742984368927,0.7034100547508062,0.0,7.185771415276016e-06,2.4218108783545216e-09,5.211848066066829e-07,0.008193060795226912,0.25561287885771294,1.4068354632678584,0.0,0.8109287540917004,0.00011765108231626603,0.010099762476287593,0.023498845171088266,0.9945564652729182,1.979023245180613,1.6219017745001836,3
